F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\Core\ExxerAI.Domain\Operations\CancellationAwareResult.cs:82 | Class: CancellationAwareResult | Method: WrapCancellationAware | Return: Task<Result>
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\AgentCommandsTests.cs:385 | Class: AgentCommandsTests | Method: DeleteAgent_Should_ReturnError_When_NoIdProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\AgentCommandsTests.cs:398 | Class: AgentCommandsTests | Method: DeleteAgent_Should_ReturnError_When_InvalidIdFormat | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\AgentCommandsTests.cs:411 | Class: AgentCommandsTests | Method: DeleteAgent_Should_ReturnError_When_RepositoryFails | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\AgentCommandsTests.cs:426 | Class: AgentCommandsTests | Method: ShowAgentStatus_Should_ReturnError_When_NoIdProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\AgentCommandsTests.cs:439 | Class: AgentCommandsTests | Method: ShowAgentStatus_Should_ReturnError_When_InvalidIdFormat | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\AgentCommandsTests.cs:452 | Class: AgentCommandsTests | Method: ShowAgentStatus_Should_ReturnError_When_AgentNotFound | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\AgentCommandsTests.cs:467 | Class: AgentCommandsTests | Method: ShowAgentStatus_Should_ReturnError_When_RepositoryFails | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\AgentCommandsTests.cs:482 | Class: AgentCommandsTests | Method: UpdateAgent_Should_ReturnError_When_NoIdProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\AgentCommandsTests.cs:495 | Class: AgentCommandsTests | Method: UpdateAgent_Should_ReturnError_When_InvalidIdFormat | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\AgentCommandsTests.cs:508 | Class: AgentCommandsTests | Method: UpdateAgent_Should_UpdateDescription_When_DescriptionProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\AgentCommandsTests.cs:527 | Class: AgentCommandsTests | Method: UpdateAgent_Should_ReturnError_When_AgentNotFound | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\AgentCommandsTests.cs:542 | Class: AgentCommandsTests | Method: UpdateAgent_Should_ReturnError_When_UpdateFails | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\AgentCommandsTests.cs:559 | Class: AgentCommandsTests | Method: ActivateAgent_Should_ReturnError_When_NoIdProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\AgentCommandsTests.cs:572 | Class: AgentCommandsTests | Method: ActivateAgent_Should_ReturnError_When_InvalidIdFormat | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\AgentCommandsTests.cs:585 | Class: AgentCommandsTests | Method: DeactivateAgent_Should_ReturnError_When_NoIdProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\AgentCommandsTests.cs:598 | Class: AgentCommandsTests | Method: DeactivateAgent_Should_ReturnError_When_InvalidIdFormat | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\AgentCommandsTests.cs:611 | Class: AgentCommandsTests | Method: ChangeAgentStatus_Should_ReturnError_When_GetAgentFails | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\AgentCommandsTests.cs:626 | Class: AgentCommandsTests | Method: ChangeAgentStatus_Should_ReturnError_When_UpdateFails | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\AgentCommandsTests.cs:645 | Class: AgentCommandsTests | Method: ExecuteAsync_Should_ShowHelp_When_HelpFlagsProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\AgentCommandsTests.cs:662 | Class: AgentCommandsTests | Method: ExecuteAsync_Should_HandleCommandAliases_When_AliasesProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\AgentCommandsTests.cs:697 | Class: AgentCommandsTests | Method: ExecuteAsync_Should_HandleExceptions_When_ExceptionThrown | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\AgentCommandsTests.cs:714 | Class: AgentCommandsTests | Method: ExecuteAsync_Should_HandleShortFlags_When_ShortFlagsProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CLIValidationTests.cs:75 | Class: CLIValidationTests | Method: AgentCommands_ExecuteAsync_WithNullDependency_ShouldReturnErrorExitCode | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CLIValidationTests.cs:105 | Class: CLIValidationTests | Method: CommandRouter_ExecuteAsync_WithEmptyArgs_ShouldShowHelpAndReturnSuccess | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CLIValidationTests.cs:121 | Class: CLIValidationTests | Method: CommandRouter_ExecuteAsync_WithVersionCommand_ShouldShowVersionAndReturnSuccess | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CLIValidationTests.cs:137 | Class: CLIValidationTests | Method: CommandRouter_ExecuteAsync_WithUnknownCommand_ShouldReturnErrorExitCode | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CLIValidationTests.cs:463 | Class: WorkflowCommandsValidationTests | Method: ExecuteAsync_WithEmptyArgs_ShouldReturnZero | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CLIValidationTests.cs:476 | Class: WorkflowCommandsValidationTests | Method: ExecuteAsync_WithHelpCommand_ShouldReturnZero | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CLIValidationTests.cs:489 | Class: WorkflowCommandsValidationTests | Method: ExecuteAsync_WithUnknownCommand_ShouldReturnOne | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CommandRouterTests.cs:115 | Class: CommandRouterTests | Method: ExecuteAsync_Should_ShowHelp_When_NoArgumentsProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CommandRouterTests.cs:128 | Class: CommandRouterTests | Method: ExecuteAsync_Should_RouteToAgentCommands_When_AgentCommandProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CommandRouterTests.cs:147 | Class: CommandRouterTests | Method: ExecuteAsync_Should_RouteToAgentCommands_When_AgentsCommandProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CommandRouterTests.cs:164 | Class: CommandRouterTests | Method: ExecuteAsync_Should_RouteToTaskCommands_When_TaskCommandProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CommandRouterTests.cs:180 | Class: CommandRouterTests | Method: ExecuteAsync_Should_RouteToTaskCommands_When_TasksCommandProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CommandRouterTests.cs:195 | Class: CommandRouterTests | Method: ExecuteAsync_Should_RouteToWorkflowCommands_When_WorkflowCommandProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CommandRouterTests.cs:208 | Class: CommandRouterTests | Method: ExecuteAsync_Should_RouteToWorkflowCommands_When_WorkflowsCommandProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CommandRouterTests.cs:221 | Class: CommandRouterTests | Method: ExecuteAsync_Should_ShowHelp_When_HelpCommandProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CommandRouterTests.cs:234 | Class: CommandRouterTests | Method: ExecuteAsync_Should_ShowHelp_When_HelpFlagProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CommandRouterTests.cs:247 | Class: CommandRouterTests | Method: ExecuteAsync_Should_ShowHelp_When_ShortHelpFlagProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CommandRouterTests.cs:260 | Class: CommandRouterTests | Method: ExecuteAsync_Should_ShowVersion_When_VersionCommandProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CommandRouterTests.cs:273 | Class: CommandRouterTests | Method: ExecuteAsync_Should_ShowVersion_When_VersionFlagProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CommandRouterTests.cs:286 | Class: CommandRouterTests | Method: ExecuteAsync_Should_ShowVersion_When_ShortVersionFlagProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CommandRouterTests.cs:299 | Class: CommandRouterTests | Method: ExecuteAsync_Should_ShowUnknownCommand_When_InvalidCommandProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CommandRouterTests.cs:312 | Class: CommandRouterTests | Method: ExecuteAsync_Should_HandleCaseInsensitiveCommands_When_UpperCaseProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CommandRouterTests.cs:328 | Class: CommandRouterTests | Method: ExecuteAsync_Should_HandleCaseInsensitiveCommands_When_MixedCaseProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CommandRouterTests.cs:344 | Class: CommandRouterTests | Method: ExecuteAsync_Should_PropagateExitCode_When_CommandFails | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CommandRouterTests.cs:358 | Class: CommandRouterTests | Method: ExecuteAsync_Should_PropagateExitCode_When_CommandSucceeds | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CommandRouterTests.cs:372 | Class: CommandRouterTests | Method: ExecuteAsync_Should_HandleExceptions_When_CommandThrows | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CommandRouterTests.cs:386 | Class: CommandRouterTests | Method: ExecuteAsync_Should_PassCorrectArguments_When_MultipleArgumentsProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CommandRouterTests.cs:403 | Class: CommandRouterTests | Method: ExecuteAsync_Should_PassEmptyArguments_When_OnlyCommandProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CommandRouterTests.cs:422 | Class: CommandRouterTests | Method: ExecuteAsync_Should_RouteCorrectly_When_CommandAliasesProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CommandRouterTests.cs:442 | Class: CommandRouterTests | Method: ExecuteAsync_Should_ShowHelp_When_HelpVariantsProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CommandRouterTests.cs:458 | Class: CommandRouterTests | Method: ExecuteAsync_Should_ShowVersion_When_VersionVariantsProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CommandRouterTests.cs:475 | Class: CommandRouterTests | Method: ExecuteAsync_Should_ShowUnknownCommand_When_InvalidCommandsProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CommandRouterTests.cs:488 | Class: CommandRouterTests | Method: ExecuteAsync_Should_HandleAsyncExceptions_When_AgentCommandThrows | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CommandRouterTests.cs:501 | Class: CommandRouterTests | Method: ExecuteAsync_Should_HandleAsyncExceptions_When_TaskCommandThrows | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\CommandRouterTests.cs:514 | Class: CommandRouterTests | Method: ExecuteAsync_Should_HandleAsyncExceptions_When_WorkflowCommandThrows | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\ProgramTests.cs:12 | Class: ProgramTests | Method: Main_Should_ReturnZero_When_NoArgumentsProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\ProgramTests.cs:25 | Class: ProgramTests | Method: Main_Should_ReturnZero_When_HelpCommandProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\ProgramTests.cs:38 | Class: ProgramTests | Method: Main_Should_ReturnZero_When_VersionCommandProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\ProgramTests.cs:51 | Class: ProgramTests | Method: Main_Should_ReturnOne_When_InvalidCommandProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\ProgramTests.cs:64 | Class: ProgramTests | Method: Main_Should_InitializeRepositories_When_Called | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\ProgramTests.cs:77 | Class: ProgramTests | Method: Main_Should_InitializeServices_When_Called | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\ProgramTests.cs:90 | Class: ProgramTests | Method: Main_Should_InitializeCommands_When_Called | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\ProgramTests.cs:103 | Class: ProgramTests | Method: Main_Should_InitializeCommandRouter_When_Called | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\ProgramTests.cs:116 | Class: ProgramTests | Method: Main_Should_RouteToAgentCommands_When_AgentCommandProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\ProgramTests.cs:129 | Class: ProgramTests | Method: Main_Should_RouteToTaskCommands_When_TaskCommandProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\ProgramTests.cs:142 | Class: ProgramTests | Method: Main_Should_RouteToWorkflowCommands_When_WorkflowCommandProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\ProgramTests.cs:155 | Class: ProgramTests | Method: Main_Should_HandleNullArguments_When_NullProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\ProgramTests.cs:169 | Class: ProgramTests | Method: Main_Should_HandleEmptyStringArguments_When_EmptyStringsProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\ProgramTests.cs:182 | Class: ProgramTests | Method: Main_Should_HandleMultipleArguments_When_ComplexCommandProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\ProgramTests.cs:195 | Class: ProgramTests | Method: Main_Should_HandleCaseInsensitiveCommands_When_UpperCaseProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\ProgramTests.cs:208 | Class: ProgramTests | Method: Main_Should_HandleCaseInsensitiveCommands_When_MixedCaseProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\ProgramTests.cs:227 | Class: ProgramTests | Method: Main_Should_ReturnZero_When_BuiltInCommandsProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\ProgramTests.cs:246 | Class: ProgramTests | Method: Main_Should_ReturnZero_When_ValidCommandGroupsProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\ProgramTests.cs:264 | Class: ProgramTests | Method: Main_Should_ReturnOne_When_InvalidCommandsProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\ProgramTests.cs:277 | Class: ProgramTests | Method: Main_Should_CreateInMemoryRepositories_When_Called | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\ProgramTests.cs:289 | Class: ProgramTests | Method: Main_Should_CreateAgentService_When_Called | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\ProgramTests.cs:301 | Class: ProgramTests | Method: Main_Should_CreateAllCommandHandlers_When_Called | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\ProgramTests.cs:313 | Class: ProgramTests | Method: Main_Should_PropagateCommandRouterResults_When_CommandExecuted | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\ProgramTests.cs:329 | Class: ProgramTests | Method: Main_Should_HandleLongArgumentLists_When_ManyArgumentsProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\ProgramTests.cs:346 | Class: ProgramTests | Method: Main_Should_HandleSpecialCharactersInArguments_When_SpecialCharsProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\ProgramTests.cs:359 | Class: ProgramTests | Method: Main_Should_HandleUnicodeArguments_When_UnicodeProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\ProgramTests.cs:372 | Class: ProgramTests | Method: Main_Should_HandleVeryLongArguments_When_LongStringsProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\ProgramTests.cs:390 | Class: ProgramTests | Method: CallMainMethod | Return: Task<int>
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\TaskCommandsTests.cs:75 | Class: TaskCommandsTests | Method: ExecuteAsync_Should_ShowHelp_When_NoArgumentsProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\TaskCommandsTests.cs:88 | Class: TaskCommandsTests | Method: ExecuteAsync_Should_CallListTasks_When_ListCommandProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\TaskCommandsTests.cs:103 | Class: TaskCommandsTests | Method: ExecuteAsync_Should_CallListTasks_When_LsCommandProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\TaskCommandsTests.cs:118 | Class: TaskCommandsTests | Method: ExecuteAsync_Should_CallCreateTask_When_CreateCommandProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\TaskCommandsTests.cs:134 | Class: TaskCommandsTests | Method: ExecuteAsync_Should_CallAssignTask_When_AssignCommandProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\TaskCommandsTests.cs:157 | Class: TaskCommandsTests | Method: ExecuteAsync_Should_CallUpdateTaskStatus_When_UpdateCommandProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\TaskCommandsTests.cs:176 | Class: TaskCommandsTests | Method: ExecuteAsync_Should_CallDeleteTask_When_DeleteCommandProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\TaskCommandsTests.cs:192 | Class: TaskCommandsTests | Method: ExecuteAsync_Should_CallShowTaskStatus_When_StatusCommandProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\TaskCommandsTests.cs:209 | Class: TaskCommandsTests | Method: ExecuteAsync_Should_CallListOverdueTasks_When_OverdueCommandProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\TaskCommandsTests.cs:231 | Class: TaskCommandsTests | Method: ExecuteAsync_Should_ShowHelp_When_HelpCommandProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\TaskCommandsTests.cs:244 | Class: TaskCommandsTests | Method: ExecuteAsync_Should_ShowUnknownCommand_When_InvalidCommandProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\TaskCommandsTests.cs:257 | Class: TaskCommandsTests | Method: ListTasks_Should_ReturnSuccess_When_NoTasksExist | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\TaskCommandsTests.cs:271 | Class: TaskCommandsTests | Method: ListTasks_Should_DisplayTasks_When_TasksExist | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\TaskCommandsTests.cs:290 | Class: TaskCommandsTests | Method: ListTasks_Should_FilterByStatus_When_StatusFilterProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\TaskCommandsTests.cs:309 | Class: TaskCommandsTests | Method: ListTasks_Should_FilterByPriority_When_PriorityFilterProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\TaskCommandsTests.cs:328 | Class: TaskCommandsTests | Method: ListTasks_Should_FilterByType_When_TypeFilterProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\TaskCommandsTests.cs:347 | Class: TaskCommandsTests | Method: ListTasks_Should_FilterByAgent_When_AgentFilterProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\TaskCommandsTests.cs:369 | Class: TaskCommandsTests | Method: ListTasks_Should_ReturnError_When_InvalidStatusFilter | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\TaskCommandsTests.cs:383 | Class: TaskCommandsTests | Method: ListTasks_Should_ReturnError_When_InvalidPriorityFilter | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\TaskCommandsTests.cs:397 | Class: TaskCommandsTests | Method: ListTasks_Should_ReturnError_When_InvalidAgentIdFormat | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\TaskCommandsTests.cs:411 | Class: TaskCommandsTests | Method: ListTasks_Should_ReturnError_When_RepositoryFails | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\TaskCommandsTests.cs:425 | Class: TaskCommandsTests | Method: CreateTask_Should_ReturnError_When_NoTitleProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\TaskCommandsTests.cs:438 | Class: TaskCommandsTests | Method: CreateTask_Should_ReturnError_When_NoTypeProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\TaskCommandsTests.cs:451 | Class: TaskCommandsTests | Method: CreateTask_Should_CreateWithDefaultPriority_When_NoPriorityProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\TaskCommandsTests.cs:467 | Class: TaskCommandsTests | Method: CreateTask_Should_CreateWithCustomPriority_When_PriorityProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\TaskCommandsTests.cs:483 | Class: TaskCommandsTests | Method: CreateTask_Should_CreateWithDescription_When_DescriptionProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\TaskCommandsTests.cs:499 | Class: TaskCommandsTests | Method: CreateTask_Should_CreateWithDeadline_When_DeadlineProvided | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\TaskCommandsTests.cs:515 | Class: TaskCommandsTests | Method: CreateTask_Should_ReturnError_When_InvalidPriority | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\TaskCommandsTests.cs:528 | Class: TaskCommandsTests | Method: CreateTask_Should_ReturnError_When_InvalidDeadlineFormat | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\TaskCommandsTests.cs:541 | Class: TaskCommandsTests | Method: CreateTask_Should_ReturnError_When_RepositoryFails | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\TaskCommandsTests.cs:555 | Class: TaskCommandsTests | Method: AssignTask_Should_ReturnError_When_InsufficientArguments | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\TaskCommandsTests.cs:568 | Class: TaskCommandsTests | Method: AssignTask_Should_ReturnError_When_InvalidTaskIdFormat | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\TaskCommandsTests.cs:581 | Class: TaskCommandsTests | Method: AssignTask_Should_ReturnError_When_InvalidAgentIdFormat | Return: Task
F:\\Dynamic\\ExxerAi\\ExxerAI\\code\\src\tests\ExxerAI.CLI.Tests\TaskCommandsTests.cs:594 | Class: TaskCommandsTests | Method: AssignTask_Should_ReturnError_When_AgentNotFound | Return: Task
